up,l1_imbalance,near_imbalance,depth_imbalance,l1_bid_usd,l1_ask_usd,log_bid_usd_within_2t,log_ask_usd_within_2t,log_bid_depth,log_ask_depth
0,-0.7386273145675659,0.0,-0.6233069896697998,44.5,296.00994873046875,0.0,0.0,4.244056224822998,5.693765640258789
1,-0.21212123334407806,0.0,-0.2838077247142792,1.2999999523162842,2.0,0.0,0.0,3.889476776123047,4.464028358459473
1,-0.8248174786567688,0.0,-0.28535133600234985,0.8400000333786011,8.749999046325684,0.0,0.0,5.660231590270996,6.245680809020996
1,0.25555169582366943,0.0,-0.37305083870887756,17.809999465942383,10.559998512268066,0.0,0.0,5.626251220703125,6.408216953277588
1,-0.944444477558136,0.0,-0.8366683721542358,27.999998092651367,980.000244140625,0.0,0.0,4.479036331176758,6.888572692871094
1,0.9424624443054199,-0.034231774508953094,-0.3219086527824402,2531.993896484375,75.0,7.914615631103516,7.983081817626953,7.929451942443848,8.596826553344727
1,0.14529913663864136,0.0,-0.990384042263031,4.690000057220459,3.5,0.0,0.0,1.7387102842330933,6.879119396209717
1,0.9324573278427124,0.9324573278427124,-0.19462473690509796,6215.45361328125,217.24081420898438,8.734954833984375,5.385599136352539,8.799362182617188,9.193592071533203
0,-0.010988910682499409,0.15406589210033417,-0.27801501750946045,900.0001220703125,919.9999389648438,7.135775089263916,6.825459957122803,7.371910095214844,7.942695617675781
1,0.6994704008102417,0.0,-0.7322301268577576,152.40003967285156,26.94999885559082,0.0,0.0,5.198552131652832,7.06090784072876
0,-0.01587301678955555,0.5878219604492188,-0.00812157616019249,309.9999694824219,319.9999694824219,7.548197269439697,6.20103645324707,8.225605010986328,8.241844177246094
1,-0.3750000596046448,0.0,-0.9939305782318115,50.0,110.00001525878906,0.0,0.0,3.9731180667877197,9.748786926269531
1,-0.0909091904759407,-0.0909091904759407,-0.4161895513534546,157.49996948242188,189.0,5.065754413604736,5.247024059295654,5.286649227142334,6.169820308685303
1,0.7154470682144165,0.0,-0.9998758435249329,2.109999895095825,0.3500000238418579,0.0,0.0,1.1346226930618286,10.433354377746582
1,-0.34073105454444885,-0.3322523534297943,-0.9947203397750854,20.19999885559082,41.07999801635742,3.072230100631714,3.739572525024414,3.072230100631714,8.95932388305664
1,-0.24292944371700287,-0.24292944371700287,-0.3900567293167114,210.0,344.76995849609375,5.351858139038086,5.845773696899414,5.928737640380859,6.7509765625
1,-0.19047625362873077,0.0,-0.6648527383804321,170.0,250.00003051757812,0.0,0.0,5.267752647399902,6.866548538208008
1,-0.222643181681633,-0.222643181681633,-0.5103620886802673,127.16001892089844,199.9999542236328,4.8532795906066895,5.303304672241211,5.721917152404785,6.8461408615112305
0,-0.6695652008056641,0.0,-0.6685590744018555,10.449999809265137,52.79999542236328,0.0,0.0,4.525233745574951,6.132781505584717
1,-0.9597369432449341,0.0,-0.9952990412712097,0.30000001192092896,14.601999282836914,0.0,0.0,0.26236429810523987,4.854639053344727
1,-0.692307710647583,0.0,-0.997338593006134,0.5,2.750000238418579,0.0,0.0,0.4700036346912384,6.112112522125244
1,-0.2132822573184967,0.0,-0.9703972935676575,3.0799999237060547,4.75,0.0,0.0,2.0001142024993896,6.055190563201904
1,0.947283923625946,0.9510807991027832,-0.1481136977672577,1655.8507080078125,44.826595306396484,7.489328861236572,3.824864625930786,7.492627143859863,7.790905952453613
1,0.946723997592926,0.946723997592926,-0.13161280751228333,2571.357666015625,70.37030029296875,7.852578163146973,4.267881870269775,7.855997085571289,8.120668411254883
1,-0.44444453716278076,0.0,-0.9490094184875488,2.499999761581421,6.500000476837158,0.0,0.0,1.401158332824707,4.770330905914307
1,-0.4683237671852112,0.0,-0.7237861752510071,18.304203033447266,50.550498962402344,0.0,0.0,3.754765510559082,5.5660176277160645
1,-0.3333333134651184,0.0,-0.7449629902839661,9.500000953674316,19.0,0.0,0.0,4.196588516235352,6.1067376136779785
1,-0.9390212893486023,-0.9544947743415833,-0.07455675303936005,29.246801376342773,930.0000610351562,3.409390449523926,7.136626720428467,7.0877509117126465,7.237025737762451
0,-0.9993778467178345,-0.9994868040084839,-0.15484800934791565,0.41359999775886536,1329.0498046875,0.3461396396160126,7.385410785675049,7.193356037139893,7.505362033843994
1,0.6030534505844116,0.0,-0.25084978342056274,52.500003814697266,13.000000953674316,0.0,0.0,3.9941558837890625,4.499378204345703
0,0.3787497580051422,0.47366106510162354,0.07437746226787567,6650.55908203125,2996.67236328125,9.104531288146973,8.07517147064209,9.302924156188965,9.153908729553223
1,0.6727622747421265,0.0,-0.9612315893173218,17.37999725341797,3.4000000953674316,0.0,0.0,4.484606742858887,8.397209167480469
1,-0.33920711278915405,0.0,-0.972457766532898,4.499999523162842,9.119999885559082,0.0,0.0,2.8045594692230225,7.014329433441162
1,-0.7248183488845825,-0.2754470705986023,-0.48971182107925415,331.97576904296875,2080.80029296875,7.0758562088012695,7.640988349914551,7.237561225891113,8.308450698852539
1,-0.06445249170064926,-0.31468987464904785,-0.5936169624328613,2214.797607421875,2519.96484375,7.975216388702393,8.62653636932373,8.49522590637207,9.861538887023926
0,0.8095881938934326,0.395155668258667,0.07390357553958893,593.0159301757812,62.3994140625,8.849570274353027,8.013967514038086,9.45604133605957,9.307976722717285
