slug,gamePk,inning,half,is_top,start_ms,end_ms,is_scoring,has_out,event,away_score,home_score,description
mlb-pit-cws-2026-09-10,824550,3,top,True,1789085500668.0,1789085631974.0,False,True,Grounded Into DP,0,0,"Konnor Griffin grounds into a double play, third baseman Miguel Vargas to second baseman Chase Meidroth to first baseman"
mlb-pit-cws-2026-09-10,824550,3,bottom,False,1789085741818.0,1789085857608.0,False,False,Walk,0,0,Chase Meidroth walks.
mlb-pit-cws-2026-09-10,824550,3,bottom,False,1789085872745.0,1789085938371.0,False,True,Strikeout,0,0,Tristan Peters strikes out swinging.
mlb-pit-cws-2026-09-10,824550,3,bottom,False,1789085951080.0,1789086068872.0,False,True,Strikeout,0,0,Jake Rogers strikes out on a foul tip.
mlb-pit-cws-2026-09-10,824550,3,bottom,False,1789086077460.0,1789086172768.0,False,True,Strikeout,0,0,Sam Antonacci strikes out swinging.
mlb-pit-cws-2026-09-10,824550,4,top,True,1789086295345.0,1789086371367.0,True,False,Home Run,1,0,Oneil Cruz homers (18) on a fly ball to center field.
mlb-pit-cws-2026-09-10,824550,4,top,True,1789086376598.0,1789086467186.0,False,True,Flyout,1,0,Bryan Reynolds flies out to right fielder Braden Montgomery.
mlb-pit-cws-2026-09-10,824550,4,top,True,1789086484327.0,1789086503304.0,False,True,Flyout,1,0,Nick Gonzales flies out to right fielder Braden Montgomery.
mlb-pit-cws-2026-09-10,824550,4,top,True,1789086520737.0,1789086595421.0,False,True,Flyout,1,0,Brandon Lowe flies out to left fielder Sam Antonacci.
mlb-pit-cws-2026-09-10,824550,4,bottom,False,1789086713391.0,1789086830633.0,False,False,Walk,1,0,Miguel Vargas walks.
mlb-pit-cws-2026-09-10,824550,4,bottom,False,1789086835102.0,1789086951653.0,False,True,Flyout,1,0,Munetaka Murakami flies out to center fielder Oneil Cruz.
mlb-pit-cws-2026-09-10,824550,4,bottom,False,1789086954589.0,1789087132037.0,False,True,Flyout,1,0,Andrew Benintendi flies out to center fielder Oneil Cruz.
mlb-pit-cws-2026-09-10,824550,4,bottom,False,1789087138867.0,1789087407482.0,False,True,Pop Out,1,0,Colson Montgomery pops out to second baseman Brandon Lowe.
mlb-pit-cws-2026-09-10,824550,5,top,True,1789087525200.0,1789087609431.0,False,False,Single,1,0,Rafael Flores Jr. singles on a ground ball to right fielder Braden Montgomery.
mlb-pit-cws-2026-09-10,824550,5,top,True,1789087614435.0,1789087666644.0,False,True,Forceout,1,0,"Jake Mangum grounds into a force out, first baseman Munetaka Murakami to shortstop Colson Montgomery. Rafael Flores Jr. "
mlb-pit-cws-2026-09-10,824550,5,top,True,1789087705999.0,1789087748350.0,False,True,Groundout,1,0,"Spencer Horwitz grounds out, shortstop Colson Montgomery to first baseman Munetaka Murakami. Jake Mangum to 3rd."
mlb-pit-cws-2026-09-10,824550,5,top,True,1789087775022.0,1789087873128.0,False,False,Walk,1,0,Jared Triolo walks.
mlb-pit-cws-2026-09-10,824550,5,top,True,1789087949285.0,1789088050241.0,False,True,Flyout,1,0,Konnor Griffin flies out to right fielder Braden Montgomery.
mlb-pit-cws-2026-09-10,824550,5,bottom,False,1789088168333.0,1789088208284.0,False,True,Flyout,1,0,Braden Montgomery flies out to center fielder Oneil Cruz.
mlb-pit-cws-2026-09-10,824550,5,bottom,False,1789088209488.0,1789088277308.0,False,True,Strikeout,1,0,Chase Meidroth strikes out on a foul tip.
mlb-pit-cws-2026-09-10,824550,5,bottom,False,1789088284988.0,1789088334578.0,False,True,Flyout,1,0,Tristan Peters flies out to shortstop Jared Triolo.
mlb-pit-cws-2026-09-10,824550,6,top,True,1789088462146.0,1789088581946.0,False,True,Lineout,1,0,Oneil Cruz lines out to right fielder Braden Montgomery.
mlb-pit-cws-2026-09-10,824550,6,top,True,1789088584594.0,1789088718807.0,False,True,Lineout,1,0,Bryan Reynolds lines out sharply to right fielder Braden Montgomery.
mlb-pit-cws-2026-09-10,824550,6,top,True,1789088723098.0,1789088854775.0,False,False,Double,1,0,Nick Gonzales doubles (25) on a fly ball to right fielder Braden Montgomery.
mlb-pit-cws-2026-09-10,824550,6,top,True,1789088884401.0,1789089008547.0,False,True,Pop Out,1,0,Brandon Lowe pops out to catcher Jake Rogers.
mlb-pit-cws-2026-09-10,824550,6,bottom,False,1789089120226.0,1789089171464.0,False,True,Flyout,1,0,Jake Rogers flies out to left fielder Bryan Reynolds.
mlb-pit-cws-2026-09-10,824550,6,bottom,False,1789089175722.0,1789089269968.0,False,True,Pop Out,1,0,Sam Antonacci pops out to catcher Rafael Flores Jr. in foul territory.
mlb-pit-cws-2026-09-10,824550,6,bottom,False,1789089278937.0,1789089437152.0,False,True,Strikeout,1,0,Miguel Vargas strikes out swinging.
mlb-pit-cws-2026-09-10,824550,7,top,True,1789089560662.0,1789089581633.0,False,True,Flyout,1,0,Rafael Flores Jr. flies out sharply to left fielder Sam Antonacci.
mlb-pit-cws-2026-09-10,824550,7,top,True,1789089585311.0,1789089704068.0,False,True,Flyout,1,0,Jake Mangum flies out to third baseman Miguel Vargas.
mlb-pit-cws-2026-09-10,824550,7,top,True,1789089710248.0,1789089756262.0,False,True,Groundout,1,0,"Spencer Horwitz grounds out, second baseman Chase Meidroth to first baseman Munetaka Murakami."
mlb-pit-cws-2026-09-10,824550,7,bottom,False,1789089852109.0,1789089927890.0,False,True,Lineout,1,0,Munetaka Murakami lines out to right fielder Jake Mangum.
mlb-pit-cws-2026-09-10,824550,7,bottom,False,1789089948335.0,1789090025573.0,False,True,Strikeout,1,0,"Andrew Benintendi challenged (pitch result), call on the field was confirmed: Andrew Benintendi called out on strikes."
mlb-pit-cws-2026-09-10,824550,7,bottom,False,1789090063969.0,1789090123957.0,False,False,Double,1,0,Colson Montgomery doubles (23) on a sharp line drive to right fielder Jake Mangum.
mlb-pit-cws-2026-09-10,824550,7,bottom,False,1789090230269.0,1789090239203.0,False,True,Lineout,1,0,Braden Montgomery lines out to left fielder Bryan Reynolds.
mlb-pit-cws-2026-09-10,824550,8,top,True,1789090371176.0,1789090457776.0,False,False,Single,1,0,Jared Triolo singles on a fly ball to first baseman Munetaka Murakami.
mlb-pit-cws-2026-09-10,824550,8,top,True,1789090482271.0,1789090622494.0,False,True,Strikeout,1,0,Konnor Griffin strikes out swinging. Jared Triolo steals (13) 2nd base.
mlb-pit-cws-2026-09-10,824550,8,top,True,1789090773329.0,1789090892970.0,True,False,Single,2,0,Oneil Cruz singles on a ground ball to right fielder Braden Montgomery. Jared Triolo scores.
mlb-pit-cws-2026-09-10,824550,8,top,True,1789090926315.0,1789091015452.0,False,True,Grounded Into DP,2,0,"Bryan Reynolds grounds into a double play, third baseman Miguel Vargas to second baseman Chase Meidroth to first baseman"
mlb-pit-cws-2026-09-10,824550,8,bottom,False,1789091173064.0,1789091228989.0,False,True,Pop Out,2,0,Chase Meidroth pops out to first baseman Spencer Horwitz.
mlb-pit-cws-2026-09-10,824550,8,bottom,False,1789091235178.0,1789091419058.0,False,True,Strikeout,2,0,Tristan Peters strikes out swinging.
mlb-pit-cws-2026-09-10,824550,8,bottom,False,1789091480063.0,1789091595686.0,False,True,Strikeout,2,0,Kyle Teel strikes out swinging.
mlb-pit-cws-2026-09-10,824550,9,top,True,1789091738278.0,1789091828466.0,False,True,Groundout,2,0,"Nick Gonzales grounds out, second baseman Chase Meidroth to first baseman Munetaka Murakami."
mlb-pit-cws-2026-09-10,824550,9,top,True,1789091833811.0,1789091963190.0,False,True,Strikeout,2,0,Brandon Lowe called out on strikes.
mlb-pit-cws-2026-09-10,824550,9,top,True,1789091968279.0,1789092092825.0,False,True,Strikeout,2,0,Rafael Flores Jr. strikes out swinging.
mlb-pit-cws-2026-09-10,824550,9,bottom,False,1789092242603.0,1789092271853.0,False,False,Single,2,0,Randal Grichuk singles on a sharp line drive to center fielder Oneil Cruz.
mlb-pit-cws-2026-09-10,824550,9,bottom,False,1789092293414.0,1789092377964.0,False,True,Groundout,2,0,"Miguel Vargas grounds out, second baseman Brandon Lowe to first baseman Spencer Horwitz. Randal Grichuk to 2nd."
mlb-pit-cws-2026-09-10,824550,9,bottom,False,1789092387652.0,1789092480054.0,False,True,Groundout,2,0,"Munetaka Murakami grounds out, second baseman Brandon Lowe to first baseman Spencer Horwitz. Randal Grichuk to 3rd."
mlb-pit-cws-2026-09-10,824550,9,bottom,False,1789092513837.0,1789092574970.0,False,True,Strikeout,2,0,Edgar Quero strikes out swinging.
mlb-tb-atl-2026-09-10,824872,1,top,True,1789056997833.0,1789057118867.0,False,False,Single,0,0,Yandy Díaz singles on a ground ball to left fielder Brewer Hicklen.
mlb-tb-atl-2026-09-10,824872,1,top,True,1789057128920.0,1789057175029.0,False,False,Single,0,0,Ryan Vilade singles on a fly ball to left fielder Brewer Hicklen. Yandy Díaz to 2nd.
mlb-tb-atl-2026-09-10,824872,1,top,True,1789057189313.0,1789057218052.0,False,True,Pop Out,0,0,Junior Caminero pops out to second baseman Mauricio Dubón on the infield fly rule.
mlb-tb-atl-2026-09-10,824872,1,top,True,1789057238768.0,1789057295916.0,False,False,Single,0,0,Jonny DeLuca singles on a ground ball to left fielder Brewer Hicklen. Yandy Díaz to 3rd. Ryan Vilade to 2nd.
mlb-tb-atl-2026-09-10,824872,1,top,True,1789057311994.0,1789057386498.0,False,True,Grounded Into DP,0,0,"Chandler Simpson grounds into a double play, first baseman Matt Olson to catcher Drake Baldwin to first baseman Matt Ols"
mlb-tb-atl-2026-09-10,824872,1,bottom,False,1789057515037.0,1789057621912.0,False,True,Strikeout,0,0,Drake Baldwin called out on strikes.
mlb-tb-atl-2026-09-10,824872,1,bottom,False,1789057633610.0,1789057722527.0,False,True,Pop Out,0,0,Ronald Acuña Jr. pops out to first baseman Ryan Vilade.
mlb-tb-atl-2026-09-10,824872,1,bottom,False,1789057730621.0,1789057771266.0,False,False,Single,0,0,Matt Olson singles on a sharp line drive to center fielder Cedric Mullins.
mlb-tb-atl-2026-09-10,824872,1,bottom,False,1789057778748.0,1789057825808.0,False,True,Flyout,0,0,Michael Harris II flies out to left fielder Chandler Simpson.
mlb-tb-atl-2026-09-10,824872,2,top,True,1789057942569.0,1789057969703.0,False,True,Groundout,0,0,"Nick Madrigal grounds out, shortstop Ha-Seong Kim to first baseman Matt Olson."
mlb-tb-atl-2026-09-10,824872,2,top,True,1789057978883.0,1789058069679.0,False,True,Pop Out,0,0,Jorge Mateo pops out to second baseman Mauricio Dubón.
mlb-tb-atl-2026-09-10,824872,2,top,True,1789058083471.0,1789058151123.0,False,True,Lineout,0,0,Nick Fortes lines out to left fielder Brewer Hicklen.
mlb-tb-atl-2026-09-10,824872,2,bottom,False,1789058274294.0,1789058358419.0,False,True,Groundout,0,0,"Mauricio Dubón grounds out, second baseman Nick Madrigal to first baseman Ryan Vilade."
mlb-tb-atl-2026-09-10,824872,2,bottom,False,1789058364511.0,1789058419332.0,False,True,Strikeout,0,0,Dominic Smith called out on strikes.
mlb-tb-atl-2026-09-10,824872,2,bottom,False,1789058438250.0,1789058496257.0,False,True,Groundout,0,0,"Austin Riley grounds out, third baseman Junior Caminero to first baseman Ryan Vilade."
mlb-tb-atl-2026-09-10,824872,3,top,True,1789058613732.0,1789058665789.0,False,True,Strikeout,0,0,Cedric Mullins strikes out swinging.
mlb-tb-atl-2026-09-10,824872,3,top,True,1789058677901.0,1789058757518.0,False,True,Groundout,0,0,"Yandy Díaz grounds out, shortstop Ha-Seong Kim to first baseman Matt Olson."
mlb-tb-atl-2026-09-10,824872,3,top,True,1789058767359.0,1789058819866.0,False,True,Strikeout,0,0,Ryan Vilade strikes out swinging.
mlb-tb-atl-2026-09-10,824872,3,bottom,False,1789058942102.0,1789058999813.0,False,True,Groundout,0,0,"Brewer Hicklen grounds out, third baseman Junior Caminero to first baseman Ryan Vilade."
mlb-tb-atl-2026-09-10,824872,3,bottom,False,1789059014810.0,1789059101876.0,False,True,Pop Out,0,0,Ha-Seong Kim pops out to first baseman Ryan Vilade.
mlb-tb-atl-2026-09-10,824872,3,bottom,False,1789059113622.0,1789059225255.0,False,True,Flyout,0,0,Drake Baldwin flies out to center fielder Cedric Mullins.
mlb-tb-atl-2026-09-10,824872,4,top,True,1789059355226.0,1789059477623.0,False,True,Flyout,0,0,Junior Caminero flies out to right fielder Ronald Acuña Jr.
mlb-tb-atl-2026-09-10,824872,4,top,True,1789059490907.0,1789059563914.0,False,True,Flyout,0,0,Jonny DeLuca flies out to center fielder Michael Harris II.
mlb-tb-atl-2026-09-10,824872,4,top,True,1789059572804.0,1789059637057.0,False,True,Lineout,0,0,Chandler Simpson lines out to first baseman Matt Olson.
mlb-tb-atl-2026-09-10,824872,4,bottom,False,1789059761312.0,1789059783793.0,False,True,Groundout,0,0,Ronald Acuña Jr. grounds out to first baseman Ryan Vilade.
mlb-tb-atl-2026-09-10,824872,4,bottom,False,1789059792712.0,1789059884688.0,False,True,Flyout,0,0,Matt Olson flies out to right fielder Jonny DeLuca.
mlb-tb-atl-2026-09-10,824872,4,bottom,False,1789059892338.0,1789059916839.0,False,True,Lineout,0,0,Michael Harris II lines out to second baseman Nick Madrigal.
mlb-tb-atl-2026-09-10,824872,5,top,True,1789060034292.0,1789060069939.0,False,True,Groundout,0,0,Nick Madrigal grounds out softly to first baseman Matt Olson.
mlb-tb-atl-2026-09-10,824872,5,top,True,1789060081000.0,1789060147108.0,False,True,Strikeout,0,0,Jorge Mateo strikes out swinging.
mlb-tb-atl-2026-09-10,824872,5,top,True,1789060160967.0,1789060277957.0,False,False,Walk,0,0,Nick Fortes walks.
mlb-tb-atl-2026-09-10,824872,5,top,True,1789060286231.0,1789060358946.0,False,True,Lineout,0,0,Cedric Mullins lines out to right fielder Ronald Acuña Jr.
mlb-tb-atl-2026-09-10,824872,5,bottom,False,1789060477684.0,1789060590788.0,False,True,Groundout,0,0,"Mauricio Dubón grounds out, shortstop Jorge Mateo to first baseman Ryan Vilade."
mlb-tb-atl-2026-09-10,824872,5,bottom,False,1789060605799.0,1789060638536.0,False,True,Lineout,0,0,"Dominic Smith lines out, pitcher Nick Martinez to first baseman Ryan Vilade."
mlb-tb-atl-2026-09-10,824872,5,bottom,False,1789060657229.0,1789060765459.0,False,True,Strikeout,0,0,Austin Riley called out on strikes.
mlb-tb-atl-2026-09-10,824872,6,top,True,1789060885267.0,1789060912109.0,False,True,Pop Out,0,0,Yandy Díaz pops out to catcher Drake Baldwin in foul territory.
mlb-tb-atl-2026-09-10,824872,6,top,True,1789060931489.0,1789060982157.0,False,True,Strikeout,0,0,Ryan Vilade called out on strikes.
mlb-tb-atl-2026-09-10,824872,6,top,True,1789060998264.0,1789061049843.0,False,False,Walk,0,0,Junior Caminero walks.
mlb-tb-atl-2026-09-10,824872,6,top,True,1789061058446.0,1789061099187.0,False,False,Single,0,0,Jonny DeLuca singles on a fly ball to right fielder Ronald Acuña Jr. Junior Caminero to 2nd.
mlb-tb-atl-2026-09-10,824872,6,top,True,1789061108665.0,1789061148846.0,False,True,Bunt Groundout,0,0,"Rays challenged (play at 1st), call on the field was upheld: Chandler Simpson bunt grounds out softly, pitcher Martín Pé"
mlb-tb-atl-2026-09-10,824872,6,bottom,False,1789061421573.0,1789061478313.0,False,True,Flyout,0,0,Brewer Hicklen flies out to left fielder Chandler Simpson.
mlb-tb-atl-2026-09-10,824872,6,bottom,False,1789061488677.0,1789061514242.0,False,False,Single,0,0,Ha-Seong Kim singles on a line drive to third baseman Junior Caminero.
mlb-tb-atl-2026-09-10,824872,6,bottom,False,1789061608773.0,1789061747152.0,False,True,Flyout,0,0,Drake Baldwin flies out to left fielder Chandler Simpson.
mlb-tb-atl-2026-09-10,824872,7,top,True,1789061876142.0,1789061920577.0,False,True,Groundout,0,0,"Nick Madrigal grounds out, shortstop Ha-Seong Kim to first baseman Matt Olson."
mlb-tb-atl-2026-09-10,824872,7,top,True,1789061935262.0,1789061964359.0,False,True,Flyout,0,0,Jorge Mateo flies out to center fielder Michael Harris II.
mlb-tb-atl-2026-09-10,824872,7,top,True,1789061968316.0,1789062007340.0,False,True,Groundout,0,0,"Nick Fortes grounds out, shortstop Ha-Seong Kim to first baseman Matt Olson."
mlb-tb-atl-2026-09-10,824872,7,bottom,False,1789062138265.0,1789062210915.0,False,True,Pop Out,0,0,Ronald Acuña Jr. pops out to first baseman Ryan Vilade in foul territory.
mlb-tb-atl-2026-09-10,824872,7,bottom,False,1789062364121.0,1789062391916.0,False,True,Flyout,0,0,Matt Olson flies out to right fielder Jonny DeLuca.
mlb-tb-atl-2026-09-10,824872,7,bottom,False,1789062399184.0,1789062502550.0,False,True,Lineout,0,0,Michael Harris II lines out to right fielder Jonny DeLuca.
mlb-tb-atl-2026-09-10,824872,8,top,True,1789062631206.0,1789062713895.0,False,True,Groundout,0,0,"Cedric Mullins grounds out, first baseman Matt Olson to pitcher Didier Fuentes."
mlb-tb-atl-2026-09-10,824872,8,top,True,1789062724443.0,1789062801342.0,False,True,Strikeout,0,0,Yandy Díaz strikes out swinging.
mlb-tb-atl-2026-09-10,824872,8,top,True,1789062817139.0,1789062834827.0,False,True,Lineout,0,0,Ryan Vilade lines out to pitcher Didier Fuentes.
mlb-tb-atl-2026-09-10,824872,8,bottom,False,1789062966819.0,1789063047190.0,False,True,Groundout,0,0,"Mauricio Dubón grounds out, third baseman Junior Caminero to first baseman Ryan Vilade."
mlb-tb-atl-2026-09-10,824872,8,bottom,False,1789063117315.0,1789063197971.0,False,False,Triple,0,0,Ozzie Albies triples (1) on a fly ball to center fielder Cedric Mullins.
mlb-tb-atl-2026-09-10,824872,8,bottom,False,1789063233388.0,1789063251123.0,True,False,Single,0,1,Austin Riley singles on a ground ball to right fielder Jonny DeLuca. Ozzie Albies scores.
mlb-tb-atl-2026-09-10,824872,8,bottom,False,1789063320648.0,1789063486096.0,False,False,Double,0,1,Mike Yastrzemski hits a ground-rule double (18) on a line drive down the right-field line. Austin Riley to 3rd.
mlb-tb-atl-2026-09-10,824872,8,bottom,False,1789063518820.0,1789063700392.0,True,False,Single,0,3,Ha-Seong Kim singles on a ground ball to center fielder Cedric Mullins. Austin Riley scores. Mike Yastrzemski scores.
mlb-tb-atl-2026-09-10,824872,8,bottom,False,1789063847814.0,1789063877130.0,False,False,Single,0,3,Drake Baldwin singles on a line drive to left fielder Chandler Simpson. Ha-Seong Kim to 2nd.
mlb-tb-atl-2026-09-10,824872,8,bottom,False,1789063901059.0,1789063937280.0,False,True,Grounded Into DP,0,3,"Ronald Acuña Jr. grounds into a double play, pitcher Casey Legumina to second baseman Nick Madrigal to first baseman Rya"
mlb-tb-atl-2026-09-10,824872,9,top,True,1789064076086.0,1789064087172.0,False,True,Groundout,0,3,"Junior Caminero grounds out, second baseman Mauricio Dubón to first baseman Matt Olson."
mlb-tb-atl-2026-09-10,824872,9,top,True,1789064115926.0,1789064193869.0,True,False,Home Run,1,3,Victor Mesa Jr. homers (12) on a line drive to right center field.
mlb-tb-atl-2026-09-10,824872,9,top,True,1789064200418.0,1789064272492.0,False,False,Walk,1,3,Chandler Simpson walks.
mlb-tb-atl-2026-09-10,824872,9,top,True,1789064335024.0,1789064438417.0,False,True,Strikeout,1,3,"Liam Hicks challenged (pitch result), call on the field was confirmed: Liam Hicks called out on strikes."
mlb-tb-atl-2026-09-10,824872,9,top,True,1789064482594.0,1789064614065.0,False,True,Groundout,1,3,"Jonathan Aranda grounds out, pitcher Raisel Iglesias to first baseman Matt Olson."
mlb-tex-sea-2026-09-10,823088,1,top,True,1789071112107.0,1789071191129.0,False,True,Strikeout,0,0,Joc Pederson strikes out swinging.
mlb-tex-sea-2026-09-10,823088,1,top,True,1789071216535.0,1789071249374.0,False,True,Groundout,0,0,"Corey Seager grounds out, second baseman Cole Young to first baseman Josh Naylor."
mlb-tex-sea-2026-09-10,823088,1,top,True,1789071275910.0,1789071348780.0,False,True,Strikeout,0,0,Ezequiel Duran strikes out swinging.
mlb-tex-sea-2026-09-10,823088,1,bottom,False,1789071473852.0,1789071541100.0,False,True,Strikeout,0,0,J.P. Crawford strikes out swinging.
mlb-tex-sea-2026-09-10,823088,1,bottom,False,1789071562483.0,1789071708588.0,False,True,Strikeout,0,0,Randy Arozarena strikes out on a foul tip.
mlb-tex-sea-2026-09-10,823088,1,bottom,False,1789071731127.0,1789071833885.0,False,True,Strikeout,0,0,Dominic Canzone strikes out swinging.
mlb-tex-sea-2026-09-10,823088,2,top,True,1789071968663.0,1789072071506.0,False,True,Strikeout,0,0,Brandon Nimmo strikes out swinging.
mlb-tex-sea-2026-09-10,823088,2,top,True,1789072090036.0,1789072169869.0,False,True,Strikeout,0,0,Wyatt Langford called out on strikes.
mlb-tex-sea-2026-09-10,823088,2,top,True,1789072189831.0,1789072274965.0,False,True,Strikeout,0,0,Evan Carter strikes out swinging.
mlb-tex-sea-2026-09-10,823088,2,bottom,False,1789072398819.0,1789072604000.0,False,True,Strikeout,0,0,Cal Raleigh strikes out swinging.
mlb-tex-sea-2026-09-10,823088,2,bottom,False,1789072622878.0,1789072736236.0,False,True,Strikeout,0,0,Julio Rodríguez strikes out swinging.
mlb-tex-sea-2026-09-10,823088,2,bottom,False,1789072756182.0,1789072825353.0,False,True,Groundout,0,0,"Josh Naylor grounds out, second baseman Nicky Lopez to first baseman Jake Burger."
mlb-tex-sea-2026-09-10,823088,3,top,True,1789072933244.0,1789073049389.0,False,True,Strikeout,0,0,Jake Burger strikes out swinging.
mlb-tex-sea-2026-09-10,823088,3,top,True,1789073070986.0,1789073131853.0,False,False,Single,0,0,Nicky Lopez singles on a ground ball to center fielder Julio Rodríguez.
mlb-tex-sea-2026-09-10,823088,3,top,True,1789073156647.0,1789073168062.0,False,True,Pop Out,0,0,Danny Jansen pops out to second baseman Cole Young.
mlb-tex-sea-2026-09-10,823088,3,top,True,1789073191493.0,1789073223050.0,True,False,Home Run,2,0,Joc Pederson homers (26) on a fly ball to right center field. Nicky Lopez scores.
mlb-tex-sea-2026-09-10,823088,3,top,True,1789073237976.0,1789073336011.0,False,True,Strikeout,2,0,"Cal Raleigh challenged (pitch result), call on the field was overturned: Corey Seager called out on strikes."
mlb-tex-sea-2026-09-10,823088,3,bottom,False,1789073456314.0,1789073533426.0,False,True,Strikeout,2,0,Cole Young strikes out swinging.
mlb-tex-sea-2026-09-10,823088,3,bottom,False,1789073544726.0,1789073605375.0,False,True,Strikeout,2,0,Lazaro Montes strikes out swinging.
mlb-tex-sea-2026-09-10,823088,3,bottom,False,1789073626055.0,1789073689795.0,False,True,Strikeout,2,0,Brock Rodden strikes out swinging.
mlb-tex-sea-2026-09-10,823088,4,top,True,1789073800134.0,1789073953168.0,False,True,Strikeout,2,0,Ezequiel Duran strikes out swinging.
mlb-tex-sea-2026-09-10,823088,4,top,True,1789073992188.0,1789074081325.0,False,True,Groundout,2,0,"Brandon Nimmo grounds out, shortstop J.P. Crawford to first baseman Josh Naylor."
mlb-tex-sea-2026-09-10,823088,4,top,True,1789074101581.0,1789074177505.0,False,True,Strikeout,2,0,Wyatt Langford strikes out swinging.
mlb-tex-sea-2026-09-10,823088,4,bottom,False,1789074300939.0,1789074395107.0,False,True,Pop Out,2,0,J.P. Crawford pops out to catcher Danny Jansen in foul territory.
mlb-tex-sea-2026-09-10,823088,4,bottom,False,1789074419519.0,1789074451437.0,False,True,Flyout,2,0,Randy Arozarena flies out to right fielder Brandon Nimmo.
mlb-tex-sea-2026-09-10,823088,4,bottom,False,1789074468928.0,1789074484615.0,False,True,Groundout,2,0,Dominic Canzone grounds out sharply to first baseman Jake Burger.
mlb-tex-sea-2026-09-10,823088,5,top,True,1789074601304.0,1789074628950.0,False,False,Hit By Pitch,2,0,Evan Carter hit by pitch.
mlb-tex-sea-2026-09-10,823088,5,top,True,1789074646238.0,1789074818166.0,False,False,Walk,2,0,Jake Burger walks.
mlb-tex-sea-2026-09-10,823088,5,top,True,1789074842424.0,1789074855782.0,True,False,Single,3,0,Nicky Lopez singles on a bunt ground ball to pitcher Logan Gilbert. Evan Carter scores. Jake Burger to 2nd.
mlb-tex-sea-2026-09-10,823088,5,top,True,1789074891690.0,1789074926575.0,False,True,Sac Bunt,3,0,"Danny Jansen out on a sacrifice bunt, third baseman Brock Rodden to second baseman Cole Young. Jake Burger to 3rd. Nicky"
mlb-tex-sea-2026-09-10,823088,5,top,True,1789075001076.0,1789075011962.0,False,True,Fielders Choice Out,3,0,"Joc Pederson reaches on a fielder's choice out, first baseman Josh Naylor to catcher Cal Raleigh. Jake Burger out at hom"
mlb-tex-sea-2026-09-10,823088,5,top,True,1789075056203.0,1789075082099.0,False,True,Runner Out,3,0,"Nicky Lopez out at home, catcher Cal Raleigh."
mlb-tex-sea-2026-09-10,823088,5,bottom,False,1789075206278.0,1789075316019.0,False,True,Strikeout,3,0,Cal Raleigh called out on strikes.
mlb-tex-sea-2026-09-10,823088,5,bottom,False,1789075337448.0,1789075457977.0,False,True,Groundout,3,0,"Julio Rodríguez grounds out, second baseman Nicky Lopez to first baseman Jake Burger."
mlb-tex-sea-2026-09-10,823088,5,bottom,False,1789075476156.0,1789075543464.0,False,True,Strikeout,3,0,Josh Naylor strikes out swinging.
mlb-tex-sea-2026-09-10,823088,6,top,True,1789075659400.0,1789075754606.0,False,True,Strikeout,3,0,Corey Seager strikes out on a foul tip.
mlb-tex-sea-2026-09-10,823088,6,top,True,1789075774627.0,1789075874619.0,False,True,Lineout,3,0,Ezequiel Duran lines out to right fielder Lazaro Montes.
mlb-tex-sea-2026-09-10,823088,6,top,True,1789075893834.0,1789075970774.0,False,True,Strikeout,3,0,Brandon Nimmo strikes out swinging.
mlb-tex-sea-2026-09-10,823088,6,bottom,False,1789076078794.0,1789076157330.0,False,False,Single,3,0,Cole Young singles on a line drive to pitcher Jacob deGrom.
mlb-tex-sea-2026-09-10,823088,6,bottom,False,1789076232499.0,1789076435600.0,False,True,Strikeout,3,0,Lazaro Montes strikes out swinging.
mlb-tex-sea-2026-09-10,823088,6,bottom,False,1789076455250.0,1789076512245.0,False,True,Strikeout,3,0,Brock Rodden strikes out swinging.
mlb-tex-sea-2026-09-10,823088,6,bottom,False,1789076532431.0,1789076671853.0,False,True,Flyout,3,0,J.P. Crawford flies out to center fielder Evan Carter.
mlb-tex-sea-2026-09-10,823088,7,top,True,1789076769938.0,1789076925440.0,False,False,Walk,3,0,Wyatt Langford walks.
mlb-tex-sea-2026-09-10,823088,7,top,True,1789076945615.0,1789077020218.0,False,True,Groundout,3,0,Evan Carter grounds out to first baseman Josh Naylor. Wyatt Langford to 2nd.
mlb-tex-sea-2026-09-10,823088,7,top,True,1789077041427.0,1789077215739.0,False,True,Groundout,3,0,"Jake Burger grounds out, third baseman Brock Rodden to first baseman Josh Naylor. Wyatt Langford to 3rd."
mlb-tex-sea-2026-09-10,823088,7,top,True,1789077299825.0,1789077333463.0,False,True,Runner Out,3,0,"Wyatt Langford out at home, catcher Cal Raleigh to pitcher Logan Gilbert."
mlb-tex-sea-2026-09-10,823088,7,bottom,False,1789077492733.0,1789077508114.0,False,False,Hit By Pitch,3,0,Randy Arozarena hit by pitch.
mlb-tex-sea-2026-09-10,823088,7,bottom,False,1789077527683.0,1789077631472.0,True,False,Single,3,1,Dominic Canzone singles on a ground ball to left fielder Wyatt Langford. Randy Arozarena scores.
mlb-tex-sea-2026-09-10,823088,7,bottom,False,1789077653206.0,1789077699994.0,False,False,Single,3,1,Cal Raleigh singles on a line drive to center fielder Evan Carter. Dominic Canzone to 2nd.
mlb-tex-sea-2026-09-10,823088,7,bottom,False,1789077735073.0,1789077762651.0,True,False,Home Run,3,4,Julio Rodríguez homers (21) on a line drive to left center field. Dominic Canzone scores. Cal Raleigh scores.
