slug,ts,signed,market_type,lag_s,null_lag_s
mlb-bal-tor-2026-09-12,1789240080200.0,-1,spread,,112.21983715820312
mlb-bal-tor-2026-09-12,1789240115400.0,-1,spread,,53.10157495117188
mlb-bal-tor-2026-09-12,1789240145400.0,-1,spread,15.448,80.19047705078125
mlb-bal-tor-2026-09-12,1789240187800.0,1,spread,57.848,244.90223657226562
mlb-bal-tor-2026-09-12,1789240217800.0,-1,spread,87.848,184.5278203125
mlb-bal-tor-2026-09-12,1789240250000.0,-1,spread,120.048,210.5340244140625
mlb-bal-tor-2026-09-12,1789240286000.0,1,spread,156.048,137.0098454589844
mlb-bal-tor-2026-09-12,1789240329400.0,1,spread,25.604,122.53230493164062
mlb-bal-tor-2026-09-12,1789240381800.0,-1,spread,78.004,51.2482041015625
mlb-bal-tor-2026-09-12,1789240437600.0,1,spread,30.509,54.391595703125
mlb-bal-tor-2026-09-12,1789240512200.0,1,spread,45.713,23.326983642578124
mlb-bal-tor-2026-09-12,1789240545400.0,1,spread,78.913,108.98240112304687
mlb-bal-tor-2026-09-12,1789240575400.0,1,spread,108.913,120.87646215820313
mlb-bal-tor-2026-09-12,1789240617200.0,1,spread,150.713,43.92611474609375
mlb-bal-tor-2026-09-12,1789240647200.0,1,spread,180.713,210.74017333984375
mlb-bal-tor-2026-09-12,1789240677600.0,1,spread,211.113,127.48879077148437
mlb-bal-tor-2026-09-12,1789240717800.0,-1,spread,251.313,77.72011157226562
mlb-bal-tor-2026-09-12,1789240751400.0,1,spread,12.089,185.1636044921875
mlb-bal-tor-2026-09-12,1789240797400.0,1,spread,58.089,38.0084638671875
mlb-bal-tor-2026-09-12,1789240829600.0,-1,spread,90.289,73.64822900390625
mlb-bal-tor-2026-09-12,1789241008400.0,1,spread,125.79,72.67603369140625
mlb-bal-tor-2026-09-12,1789241053000.0,-1,spread,170.39,32.2372421875
mlb-bal-tor-2026-09-12,1789241090000.0,1,spread,207.39,7.96561083984375
mlb-bal-tor-2026-09-12,1789241157600.0,-1,spread,52.931,154.27630224609376
mlb-bal-tor-2026-09-12,1789241187600.0,-1,spread,0.797,28.722597900390625
mlb-bal-tor-2026-09-12,1789241217600.0,-1,spread,30.797,33.513147705078126
mlb-bal-tor-2026-09-12,1789241247600.0,-1,spread,60.797,6.1341484375
mlb-bal-tor-2026-09-12,1789241277600.0,1,spread,25.067,54.78745922851562
mlb-bal-tor-2026-09-12,1789241307600.0,-1,spread,55.067,176.67271508789062
mlb-bal-tor-2026-09-12,1789241339200.0,-1,spread,22.866,103.64915551757812
mlb-bal-tor-2026-09-12,1789241507600.0,1,spread,148.706,93.279275390625
mlb-bal-tor-2026-09-12,1789241591000.0,1,spread,36.878,100.8819541015625
mlb-bal-tor-2026-09-12,1789241621000.0,-1,spread,66.878,75.054
mlb-bal-tor-2026-09-12,1789241654000.0,-1,spread,99.878,123.92728662109376
mlb-bal-tor-2026-09-12,1789241685800.0,1,spread,131.678,240.79248486328126
mlb-bal-tor-2026-09-12,1789241715800.0,1,spread,161.678,238.27080395507812
mlb-bal-tor-2026-09-12,1789241749200.0,1,spread,32.822,206.71777807617187
mlb-bal-tor-2026-09-12,1789241786400.0,-1,spread,70.022,22.583731201171876
mlb-bal-tor-2026-09-12,1789241930600.0,-1,spread,138.952,185.20484252929688
mlb-bal-tor-2026-09-12,1789241964400.0,-1,spread,172.752,82.67099658203125
mlb-bal-tor-2026-09-12,1789241994400.0,1,spread,202.752,202.8742724609375
mlb-bal-tor-2026-09-12,1789242024400.0,1,spread,232.752,128.3431953125
mlb-bal-tor-2026-09-12,1789242064800.0,1,spread,32.399,189.89359545898438
mlb-bal-tor-2026-09-12,1789242094800.0,-1,spread,62.399,39.055138671875
mlb-bal-tor-2026-09-12,1789242125600.0,-1,spread,15.748,28.92673828125
mlb-bal-tor-2026-09-12,1789242173200.0,-1,spread,22.218,27.805684814453127
mlb-bal-tor-2026-09-12,1789242203200.0,-1,spread,52.218,66.42149243164063
mlb-bal-tor-2026-09-12,1789242233200.0,-1,spread,20.908,2.447854736328125
mlb-bal-tor-2026-09-12,1789242269200.0,1,spread,56.908,45.26356689453125
mlb-bal-tor-2026-09-12,1789242299200.0,1,spread,86.908,90.00824853515626
mlb-bal-tor-2026-09-12,1789242346800.0,-1,spread,134.508,228.01613427734375
mlb-bal-tor-2026-09-12,1789242380800.0,1,spread,168.508,22.2794287109375
mlb-bal-tor-2026-09-12,1789242419600.0,-1,spread,17.175,176.34162329101562
