ts,cash
1788883282800,75.11038049502076
1788883295000,74.54048038867106
1788883305000,73.97058028232135
1788883315000,73.40068017597164
1788883325000,84.59744518631412
1788883357000,84.28112683714704
1788883372800,87.02630832097859
1788883383400,86.70998997181151
1788883412000,86.1400898654618
1788883514800,85.25558994002274
1788883524800,84.37109001458369
1788883676200,84.06131331599767
1788883687600,86.66867942690956
1788883701600,86.27578180547357
1788883716000,85.88288418403758
1788883728200,85.31298407768787
1788883740800,84.74308397133817
1788883755400,84.43330727275215
1788883766600,84.12353057416613
1788883776600,83.8137538755801
1788883793400,83.42085625414411
1788883979800,86.16603773797566
1788883990400,88.9112192218072
1788884063200,91.65640070563875
1788884108800,94.40158218947029
1788884169400,94.0086845680343
1788884267200,93.60827770670811
1788884295400,93.91196599490164
1788884306400,93.55507834357275
1788884316600,94.76463986200318
1788884335800,94.46135046785513
1788884345800,94.15806107370707
1788884376800,96.90324255753862
1788884413200,99.64842404137016
1788884458600,102.3936055252017
1788884469000,105.13878700903325
1788884479000,109.23310506554252
1788884489000,108.84020744410653
1788884566800,111.58538892793807
1788884608800,111.269070578771
1788884632600,110.9121829274421
1788884671200,110.59586457827503
1788884811200,110.02596447192532
1788884821200,109.45606436557561
1788884832200,109.1462876669896
1788884842400,108.83651096840357
1788884881600,108.5201926192365
1788884896600,109.72975413766693
1788884942800,109.33685651623094
1788885111200,109.00728113547956
1788885130200,108.67770575472818
1788885146400,111.42288723855972
1788885163200,114.16806872239127
1788885177600,116.91325020622281
1788885188000,116.21398531949862
1788885255800,118.95916680333016
1788885368600,121.70434828716171
1788885398600,124.44952977099325
1788885481000,127.1947112548248
1788885521200,129.93989273865634
1788885577800,132.68507422248788
1788885625800,135.43025570631943
1788885834400,139.5245737628287
1788885854200,139.13167614139272
1788885885600,138.85384812309732
1788885911600,140.82012174429147
1788885925800,140.42722412285548
1788885935800,140.0703364715266
1788885946400,139.7925084532312
1788885956400,139.4356208019023
1788885979000,141.97016152765087
1788885997400,141.57726390621488
1788886008000,141.1768570448887
1788886018000,140.60695693853899
1788886033800,140.33538443862216
1788886238600,139.97849678729327
1788886251600,139.27923190056907
1788886274200,138.975942506421
1788886645200,138.64636712566963
1788886700600,137.94710223894543
1788886826400,137.63078388977834
1788887122400,137.31446554061125
1788887132400,136.99814719144416
1788887143600,136.42824708509445
1788887153600,135.85834697874475
1788887163600,135.28844687239504
1788887173600,134.71854676604534
1788887183600,134.14864665969563
1788887195600,133.57874655334592
1788887205600,133.00884644699622
1788887243400,144.2056114573387
1788887253400,143.5063465706145
1788887264800,142.80708168389032
1788887283400,142.2371815775406
1788887295000,141.6672814711909
1788887305000,141.0973813648412
1788887323200,140.5274812584915
1788887333200,139.95758115214178
1788887343200,139.38768104579208
1788887353600,141.35395466698623
1788887363600,141.02437928623485
1788887373600,142.990652907429
1788887383600,142.4207528010793
1788887816600,142.0911774203279
1788887960600,141.80705249674975
1788887973600,141.5229275731716
1788888391800,141.1933521924202
1788888413600,140.9155241741248
1788888443000,140.3456240677751
1788889252400,140.06149914419694
1788889483400,139.80846051911197
1788889773400,139.5051711249639
1788889790800,139.17559574421253
1788890106200,139.47928403240604
1788890123200,141.4455576536002
1788890133200,141.1159822728488
1788890148800,140.78640689209743
1788890172400,141.09009518029094
1788890186400,141.39378346848446
1788890207400,141.11595545018906
1788890229800,141.41964373838258
1788890247400,141.7233320265761
1788890304000,141.4455040082807
1788890314000,141.1676759899853
1788890333200,141.4713642781788
1788890353000,141.77505256637232
1788890370800,142.07874085456584
1788890412400,142.38242914275935
1788890426200,142.10460112446395
1788890511400,141.8204762008858
1788890523800,141.5426481825904
1788890534000,141.84377723325954
1788890544200,141.55965230968138
1788890556400,145.65397036619066
1788890566400,146.0451787677386
1788890584200,146.43638716928655
1788890594200,146.15855915099115
1788890664800,145.76566152955516
1788890689400,146.1568699311031
1788890699800,146.46055821929662
1788890710200,146.17643329571845
1788890720800,146.5676416972664
1788890730800,146.95885009881434
1788890740800,147.26253838700785
1788890750800,146.9784134634297
1788890764000,146.7005854451343
1788890774400,147.0042737333278
1788890785600,146.61137611189181
1788890795600,146.32725118831365
1788890805600,146.0431262647355
1788890818400,146.346814552929
1788890829200,146.73802295447695
1788890839200,147.1292313560249
1788890849200,147.52043975757283
1788890859800,147.19086437682145
1788890873000,149.1571379980156
1788890883600,148.8793099797202
1788890902600,152.97362803622948
1788890932000,153.277316324423
1788890943800,152.9994883061276
1788890957800,157.09380636263688
1788890967800,156.7009087412009
1788890980800,160.79522679771017
1788891003600,160.511101874132
1788891014800,160.81479016232552
1788891033400,161.20599856387346
1788891048800,161.50968685206698
1788891058800,161.22556192848882
1788891069400,161.52925021668233
1788891083800,161.2576777167655
1788891102000,161.561366004959
1788891123800,161.86505429315253
1788891140800,161.58722627485713
1788891153200,161.30939825656174
1788891171000,161.03157023826634
1788891188400,160.75374221997095
1788891200000,161.05743050816446
1788891224800,160.78585800824763
1788891247600,161.08954629644114
1788891332600,160.8179737965243
1788891513000,162.78424741771846
1788891525200,164.7505210389126
1788891552200,164.42094565816123
1788891562200,166.38721927935538
1788891587600,168.35349290054953
1788891643600,168.02391751979815
1788891653600,169.9901911409923
1788891673600,169.66061576024092
1788891683600,171.62688938143506
1788891693800,171.29731400068368
1788891716000,173.26358762187783
1788891728800,172.93401224112645
1788891739000,174.9002858623206
1788891753800,176.86655948351475
1788891763800,176.53698410276337
1788892195800,175.83771921603918
1788892294200,175.13845432931498
1788892314000,174.85432940573682
1788892324200,174.57020448215866
1788892335200,174.2860795585805
1788892354000,174.00195463500233
1788892365200,173.71782971142417
1788892375600,174.10903811297212
1788892388400,173.82491318939395
1788892398400,173.49533780864257
1788892409400,173.88654621019052
1788892419400,173.20779607937075
1788892429400,172.9236711557926
1788892439400,173.31487955734053
1788892449400,175.28115317853468
1788892462000,177.24742679972883
1788892485800,176.96330187615067
1788892598200,177.34656794464948
1788892612800,177.07499544473265
1788892626600,176.80342294481582
1788892647200,176.531850444899
1788892692400,176.27881181981402
1788892704400,176.02577319472906
1788892714400,177.26861947603993
1788892739000,178.5114657573508
1788892776400,178.25842713226584
1788892831000,180.22470075345998
1788893045000,179.94057582988182
1788893055000,180.33178423142976
1788893065000,180.0476593078516
1788893075000,190.05599145211102
1788893105400,189.80295282702605
1788893120000,189.54991420194108
1788893177400,193.64423225845036
1788893193400,203.65256440270977
1788893203400,202.97381427189
1788893213600,202.29506414107024
1788893293400,206.38938219757952
1788893303400,205.99648457614353
1788893314000,216.00481672040294
1788893329000,215.32606658958318
1788893339000,214.93316896814719
1788893349000,214.25441883732742
1788893359000,213.57566870650766
1788893369000,213.18277108507166
1788893379000,212.78987346363567
1788893389000,212.4602980828843
1788893404400,212.1307227021329
1788893414400,211.80114732138153
1788893430800,211.47157194063016
1788893441600,213.4378455618243
1788893451600,215.40411918301845
1788893461600,215.07454380226707
1788893471600,214.7449684215157
1788893481600,214.41539304076431
1788893491600,214.08581766001294
1788893501600,213.75624227926156
1788893511600,213.18634217291185
1788893521600,212.85676679216047
1788893531600,212.5271914114091
1788893541600,212.27415278632412
1788893551600,212.02111416123915
1788893563200,211.76807553615419
1788893574200,211.51503691106922
1788893585200,211.18546153031784
1788893598200,210.85588614956646
1788893616200,210.46298852813047
1788893654000,211.70583480944134
1788893880000,211.13593470309164
1788893900800,210.45718457227187
1788894416800,210.06428695083588
1788894477400,209.6713893293999
1788894496800,208.99263919858012
1788894691600,208.66306381782874
1788894764400,208.35328711924274
1788894810600,207.67453698842297
1788894941600,207.10463688207327
1788894953800,206.53473677572356
1788894965600,205.96483666937385
1788895069000,205.6807117457957
1788895082400,206.07192014734363
1788895141600,205.78779522376547
1788895152800,205.5036703001873
1788895440600,205.1938936016013
1788895450600,209.28821165811058
1788895464400,212.12771133607484
1788895474400,211.44896120525507
1788895484400,215.54327926176435
1788895494400,214.8645291309446
1788895504400,214.18577900012482
1788895514400,213.50702886930506
1788895524400,213.2229039457269
1788895534600,217.31722200223618
1788895554400,221.41154005874546
1788895568800,220.7327899279257
1788895578800,220.05403979710593
1788895588800,224.1483578536152
1788895608800,223.46960772279544
1788895618800,227.56392577930472
1788895629400,227.17102815786873
1788895639400,226.49227802704897
1788895649400,230.58659608355825
1788895662000,230.22970843222936
1788895672000,229.87282078090047
1788895776200,229.51593312957158
1788896044000,229.1863577488202
1788896228000,228.85678236806882
1788896246000,228.2739700542829
1788896260000,227.94439467353152
1788896274800,227.69135604844655
1788896284800,227.43831742336158
1788896294800,227.1852787982766
1788896304800,226.90115387469845
1788896326000,227.46251710400588
1788896336000,230.2361425915581
1788896346000,229.919824242391
1788896356200,229.526926620955
1788896366200,229.91813502250295
1788896376200,229.6340100989248
1788896504200,233.97619778588393
1788896514200,233.393385472098
1788896524400,233.06381009134662
1788896658000,232.74749174217953
1788896668000,232.43117339301244
1788896700600,231.86127328666274
1788896710600,231.29137318031303
1788896720600,230.72147307396332
1788896734000,231.9643193552742
1788896744000,233.20716563658507
1788896804400,232.63726553023537
1788896814400,232.06736542388566
1788896830400,231.58350148432115
1788897020600,231.27372478573514
1788897048000,230.95740643656805
1788897058800,230.70436781148308
1788897073200,230.0051029247589
1788897083200,229.3058380380347
1788897093200,228.6065731513105
1788897255400,228.12270921174598
1788897291600,227.63884527218147
1788897310000,227.15498133261696
1788897334600,226.67111739305244
1788897345000,226.18725345348793
1788897445600,225.87093510432084
1788897536200,225.17167021759664
1788897546200,224.47240533087245
1788897628200,223.77314044414825
1788897652600,223.1307652927178
1788897690800,222.64690135315328
1788897845400,222.36277642957512
1788897860000,224.8973171553237
1788897870000,224.5404295039948
1788897881400,227.07497022974337
1788897895400,226.59110629017886
1788897923000,226.3069813666007
1788897989200,225.89894577766214
1788897999200,225.49091018872357
1788898009200,225.08287459978501
1788898019200,224.67483901084645
1788898029400,224.2668034219079
1788898053600,223.85876783296933
1788898067200,223.45073224403077
1788898077200,228.10269621059058
1788898087200,227.69466062165202
1788898109200,227.2107966820875
1788898131200,227.60200508363545
1788898150600,227.31788016005729
1788898164600,227.70908856160523
1788898179200,227.92816111234944
1788898208800,228.31936951389739
1788898225200,228.03524459031922
1788898244600,227.75111966674106
1788898264600,228.142328068289
1788898284600,227.85820314471084
1788898305200,228.24941154625878
1788898316600,227.99637292117382
1788898328600,228.38758132272176
1788898344400,228.1034563991436
1788898382000,227.85041777405863
1788898461200,227.59737914897366
1788898479200,227.11351520940914
1788898585600,226.54361510305944
1788898595600,225.97371499670973
1788898605600,225.40381489036002
1788898615600,225.00340802903384
1788898625600,224.32465789821407
1788898782000,224.8860211275215
1788898792200,224.402157187957
1788898814400,223.91829324839247
1788898824400,223.2395431175727
1788898834400,222.84664549613672
1788898876000,232.85497764039613
1788899185800,232.60193901531116
1788899245400,232.11807507574665
1788899256200,231.63421113618213
1788899288000,231.15034719661762
1788899419000,230.47159706579785
1788899429000,240.47992921005726
1788899506000,244.57424726656654
1788899519200,244.18134964513055
1788899533000,243.5025995143108
1788899543000,242.82384938349102
1788899559000,244.79012300468517
1788899569000,244.1113728738654
1788899579000,248.2056909303747
1788899589000,247.8127933089387
1788899599000,257.8211254531981
1788899619000,267.82945759745746
1788899629000,271.92377565396674
1788899639400,271.245025523147
1788899649400,270.5662753923272
1788899659400,270.1733777708912
1788899693800,269.88925284731306
1788899710000,270.280461248861
1788899834000,270.67166965040894
1788899845200,270.3875447268308
1788899857400,270.1034198032527
1788899951400,269.8001304091046
1788900032000,269.5160054855265
1788900046600,269.1864301047751
1788900057800,268.8568547240238
1788900180200,268.5272793432724
1788900394200,268.0434154037079
1788900408000,267.5595514641434
1788900436600,267.25626206999533
1788900514800,266.926686689244
1788900531000,266.673648064159
1788900541000,267.91649434546986
1788900799000,267.6634557203849
1788900992400,268.90630200169574
1788901002400,268.65326337661077
1788901016400,269.8961096579216
1788901030400,271.13895593923246
1788901050000,270.8093805584811
1788901060000,272.77565417967526
1788901216000,272.4460787989239
1788901296200,272.11650341817256
1788901309000,271.7869280374212
1788901322600,273.75320165861535
1788901341400,275.7194752798095
1788901355000,275.3265776583735
1788901418600,277.2928512795676
1788901485200,277.03981265448266
1788901626000,276.7102372737313
1788901692800,276.38066189297996
1788901744400,275.89679795341544
1788901887000,275.5935085592674
1788901902000,276.80307007769784
1788901922200,276.4997806835498
1788901942000,276.1964912894017
1788901962400,275.86691590865036
1788901982000,277.0764774270808
1788902002200,276.77318803293275
1788902017200,276.4698986387847
1788902027200,276.14032325803333
1788902037200,275.810747877282
1788902047200,277.77702149847613
1788902061800,279.7432951196703
1788902071800,279.4137197389189
1788902081800,278.9298557993544
1788902096400,278.4459918597899
1788902122400,278.19295323470493
1788902150800,277.8633778539536
1788902160800,277.53380247320223
1788902170800,277.28076384811726
1788902180800,276.6020137172975
1788902192600,280.6963317738068
1788902205400,280.33944412247786
1788902216600,279.94654650104184
1788902311000,279.6169711202905
1788902344200,280.82653263872095
1788902374200,280.5232432445729
1788902384200,280.2199538504248
1788902394200,281.4295153688553
1788902404200,281.1262259747072
1788902414200,280.82293658055914
1788902424200,280.538811656981
1788902434200,281.7483731754115
1788902444200,281.4953345503265
1788902454200,284.0298752760751
1788902465400,283.63697765463905
1788902475400,283.3074022738877
1788902485400,283.69861067543565
1788902504000,284.9081721938661
1788902529600,286.15101847517695
1788902539600,285.8214430944256
1788902553200,287.06428937573645
1788902595200,288.2738508941669
1788902606200,287.97056150001885
1788902616400,289.1801230184493
1788902627400,290.38968453687977
1788902638000,290.0601091561284
1788902648000,291.2696706745589
1788902658000,292.47923219298934
1788902668000,292.149656812238
1788902678000,291.6657928726735
1788902688000,291.3362174919221
1788902698000,291.72742589347007
1788902708000,292.93698741190053
1788903007400,292.63369801775247
1788903017400,292.3304086236044
1788903062200,292.02711922945633
1788903079800,291.4443069156704
1788903092400,291.70627671292203
1788903103600,291.9682465101737
1788903115600,291.48438257060917
1788903168200,293.4506561918033
1788903178200,292.9667922522388
1788903191000,292.66350285809074
1788903201600,293.8730643765212
1788903275000,293.58893945294307
1788903395000,293.2593640721917
1788903703800,293.65057247373966
1788903716600,293.16670853417514
1788903891200,292.68284459461063
1788903901200,292.1989806550461
1788903911200,291.7151167154816
1788903923400,291.2312527759171
1788903935400,290.74738883635257
1788903947400,291.1589797038462
1788903957600,290.8748547802681
1788903967600,290.59072985668996
1788903977600,290.3066049331118
1788903997200,290.0224800095337
1788904007200,289.73835508595556
1788904105800,289.4542301623774
1788904118800,294.6289176938243
1788904135000,294.04610538003834
1788904145000,293.6892177287094
1788904241400,293.01046759788966
1788904252800,292.7071782037416
1788904394400,292.3842616201121
1788904408200,296.5188453336765
1788904418200,298.3564380825837
1788904428200,298.0335214989542
1788904438200,302.1681052125186
1788904450400,306.30268892608296
1788904460400,305.9797723424535
1788904473400,305.39696002866754
1788904483400,305.07404344503806
1788904502800,309.20862715860244
1788904512800,308.88571057497296
1788904523000,308.5627939913435
1788904616600,312.69737770490786
1788904631400,316.83196141847225
1788904650600,322.0066489499191
1788904660600,321.68373236628963
1788904670600,321.36081578266015
1788904824600,323.19840853156734
1788904835200,322.87549194793786
1788904859800,322.56571524935185
1788904884000,322.25593855076585
1788904894000,321.5771884199461
1788904904000,321.18429079851006
1788904914000,320.79139317707404
1788904924000,324.8857112335833
1788904934000,324.20696110276356
1788904944000,323.81406348132754
1788904962800,323.1353133505078
1788904977400,333.14364549476716
1788904987400,332.4648953639474
1788905087600,332.07199774251137
1788905097600,331.67910012107535
1788905111400,331.0003499902556
1788905121400,335.09466804676487
1788905138800,339.18898610327415
1788905148800,338.7960884818381
1788905173200,338.4392008305092
1788905260200,340.19707594332465
1788905399000,342.03466869223183
1788905409000,341.71175210860235
1788905477400,342.1029605101503
1788905494200,341.81883558657216
1788905507600,341.53471066299403
1788905524200,341.2505857394159
1788905534200,341.8119489687233
1788905544200,341.5341209504279
1788905554200,341.2562929321325
1788905564200,341.55998122032605
1788905574200,341.8636695085196
1788905584200,342.425032737827
1788905594200,342.9863959671344
1788905604200,343.5477591964418
1788905614200,343.85144748463534
1788905625800,343.36758354507083
1788905635800,343.08975552677543
