slug,market,outcome,kind,t0,a_ref,b_ref,mid_at_0,mid_change,DA5_start,DA5_at_0,DA5_ratio,DB5_at_0,CA5_max_pre,CA1_max_pre,CB5_max_pre,I5_at_0
mlb-bos-nyy-2026-08-29,moneyline,YES,nojump,1788054971.440780,0.09,0.06,0.075,0.0,1668.89,1404.99,0.842,26095.0,0.3438,0.3848,-0.0,0.8978
mlb-bos-nyy-2026-08-29,moneyline,YES,nojump,1788055271.090494,0.05,0.04,0.045,0.0,6744.54,7315.58,1.0847,131778.81,0.1051,0.1309,0.2142,0.8948
mlb-bos-nyy-2026-08-29,moneyline,YES,nojump,1788055451.240322,0.05,0.03,0.04,0.0,10793.97,2225.8,0.2063,1903.42,1.8656,1.7617,1.4567,-0.0781
mlb-bos-nyy-2026-08-29,moneyline,YES,nojump,1788055511.290265,0.04,0.03,0.035,0.0,6106.5,6106.5,1.0,1625.61,-0.0,-0.0,0.8365,-0.5794
mlb-bos-nyy-2026-08-29,moneyline,YES,nojump,1788055571.340208,0.027,0.02,0.0235,0.0,10042.21,9165.6,0.9127,2915.71,0.3276,0.6403,0.9474,-0.5173
mlb-bos-nyy-2026-08-29,moneyline,YES,nojump,1788055871.589921,0.008,0.005,0.0065,0.0,8644.76,8649.76,1.0006,3265.48,0.0697,0.0825,0.0029,-0.4518
mlb-bos-nyy-2026-08-29,moneyline,YES,nojump,1788056291.939521,0.005,0.001,0.003,0.0,3117.21,3117.21,1.0,1606.42,-0.0,-0.0,-0.0,-0.3198
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788027206.849806,0.54,0.53,0.54,0.035,32485.01,257.0,0.0079,1124.16,3.0172,4.378,1.2391,0.6274
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788027337.599681,0.52,0.51,0.52,0.03,11535.99,3086.41,0.2676,2062.59,0.0002,0.0021,0.9003,-0.1988
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788027475.399550,0.56,0.55,0.595,0.02,29429.52,41474.85,1.4093,1848.0,-0.0,-0.0,-0.0,-0.9147
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788027667.599367,0.56,0.55,0.555,0.08,41.43,64.76,1.5498,71.0,1.4276,2.3979,3.5785,0.0456
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788027728.599308,0.64,0.63,0.64,0.02,13452.1,12.0,0.001,416.0,5.6568,9.0503,2.4699,0.9417
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788027804.099236,0.6,0.59,0.62,-0.015,11017.67,24.0,0.0023,593.19,5.8108,6.4508,2.0919,0.9207
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788027867.149176,0.64,0.61,0.645,0.105,420.18,70.0,0.1686,356.54,2.1077,1.4939,0.7716,0.6702
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788028052.698999,0.55,0.53,0.545,0.01,9908.98,2634.1,0.2659,794.44,1.3246,1.479,2.5578,-0.5364
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788028762.098323,0.49,0.48,0.5,0.02,84474.33,15110.26,0.1789,16413.43,0.9069,2.5617,1.1006,0.0413
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788028874.698215,0.47,0.46,0.475,0.015,51261.54,4804.0,0.0937,8041.3,2.1563,2.3102,2.1372,0.252
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788029245.347862,0.42,0.41,0.42,0.035,13815.34,841.0,0.0609,662.74,1.6042,2.6445,2.399,-0.1185
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788029443.797673,0.4,0.36,0.375,0.055,1036.0,537.5,0.5193,770.0,0.5856,0.5782,0.5556,0.1777
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788029568.797554,0.38,0.34,0.375,0.015,1016.0,8452.12,8.3118,727.0,0.1323,0.2344,0.1242,-0.8415
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788029787.747345,0.4,0.39,0.405,0.01,5330.97,563.0,0.1058,2261.44,1.8795,4.144,1.2625,0.6011
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788029849.897285,0.39,0.38,0.395,0.01,17447.9,8896.05,0.5099,37644.14,0.0132,0.0021,0.6145,0.6177
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788029994.597147,0.35,0.34,0.355,0.005,25835.11,5795.0,0.2243,10439.5,1.0646,1.5634,1.4322,0.2861
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788030110.347037,0.34,0.33,0.35,0.01,16555.24,340.0,0.0206,1388.2,3.8284,7.8698,2.8601,0.6062
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788030302.546854,0.34,0.33,0.32,0.02,28618.16,37354.69,1.3053,1428.7,2.5347,3.7588,4.1262,-0.9263
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788030523.446643,0.36,0.33,0.355,0.01,3499.8,3293.96,0.9412,727.0,1.3673,1.8501,2.2242,-0.6382
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788030653.046520,0.37,0.36,0.37,0.02,99011.1,8208.0,0.0829,14233.1,1.6142,1.6513,1.2287,0.2685
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788030751.546426,0.46,0.45,0.475,0.005,24995.16,67.0,0.0027,10856.0,7.0,6.2472,1.0812,0.9876
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788030853.696328,0.43,0.42,0.42,0.015,14520.12,8522.69,0.587,13389.0,0.437,0.5561,1.3476,0.2221
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788030981.296206,0.38,0.35,0.39,-0.005,9258.0,50.0,0.0055,6719.0,0.7766,0.1166,0.5404,0.9851
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788031042.346148,0.5,0.41,0.46,0.015,549.0,480.0,0.8745,539.0,0.9878,2.6962,0.6824,0.0578
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788031130.646064,0.47,0.46,0.47,0.01,19410.28,54.0,0.0028,1071.0,2.4176,2.2673,2.7733,0.9032
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788031283.045919,0.45,0.44,0.44,0.015,32176.52,3052.7,0.0949,1566.0,1.8629,2.6534,2.8059,-0.3218
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788031398.745808,0.48,0.44,0.475,0.01,1722.9,21604.27,12.5328,461.0,-0.0,0.1353,0.2689,-0.9582
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788031499.945712,0.49,0.48,0.495,0.005,12616.93,38427.22,3.0455,362.0,2.0467,2.9642,3.2197,-0.9813
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788031699.195522,0.47,0.46,0.49,0.005,11919.17,0.0,0.0001,915.0,3.9182,6.8569,1.744,0.9989
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788031777.245447,0.48,0.43,0.465,0.015,308.0,381.0,1.2362,1999.7,0.1049,-0.0,0.2495,0.6796
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788032014.345221,0.43,0.42,0.455,0.0,14543.46,26635.99,1.8314,771.0,-0.0,-0.0,-0.0,-0.9437
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788032179.845063,0.41,0.37,0.4,0.045,8087.0,86.0,0.0108,657.0,2.8264,3.4536,2.7522,0.7675
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788032349.394902,0.44,0.36,0.42,0.02,881.54,622.08,0.706,51.0,0.365,0.6295,1.834,-0.8472
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788032685.494581,0.45,0.44,0.465,0.08,5649.68,0.0,0.0002,1404.1,2.5568,-0.0,1.0158,0.9993
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788032787.744484,0.65,0.64,0.67,-0.02,108.66,0.0,0.0091,551.0,0.0956,0.0956,2.3984,0.9982
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788032849.544425,0.64,0.62,0.64,0.07,598.66,85.0,0.1434,2374.1,1.2762,3.114,0.5335,0.9305
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788033043.694240,0.62,0.61,0.6,0.015,20087.04,1826.63,0.091,60.0,3.1765,5.8219,5.961,-0.9359
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788033155.544133,0.56,0.55,0.56,0.005,27949.49,353.0,0.0127,1395.6,0.404,0.4102,0.4007,0.5959
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788033256.644037,0.6,0.59,0.595,0.0,26148.2,974.2,0.0373,38.0,3.8912,6.5634,7.596,-0.924
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788033324.793972,0.58,0.57,0.595,-0.045,30412.27,650.0,0.0214,205.0,2.8086,5.6356,3.7776,-0.5199
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788033393.943906,0.55,0.53,0.525,0.04,18925.79,692.0,0.0366,5.0,4.0448,8.1971,7.3085,-0.9842
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788033459.893843,0.6,0.57,0.615,0.0,15034.32,979.2,0.0652,10.0,2.8947,9.123,6.2536,-0.9788
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788033968.943357,0.65,0.64,0.65,0.005,59217.27,9395.6,0.1587,5112.49,1.8094,7.6278,2.652,-0.2952
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788034031.793297,0.74,0.73,0.715,0.03,60458.78,270.0,0.0045,55.0,5.0208,5.2084,10.9126,-0.6595
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788034693.592666,0.79,0.78,0.795,0.01,20061.39,41174.73,2.0524,25498.96,-0.0,-0.0,0.1648,-0.2351
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788034874.092494,0.77,0.75,0.715,0.0,8658.07,8744.07,1.0099,0.0,0.0272,0.0267,6.0799,-0.9999
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788035028.392347,0.73,0.72,0.7,0.025,16531.33,8205.2,0.4964,5.0,1.4996,6.1526,10.448,-0.9987
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788035101.792277,0.77,0.76,0.77,0.05,75828.93,178.87,0.0024,42.0,1.2007,0.0626,4.9058,-0.6169
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788035179.342203,0.83,0.82,0.815,0.02,2599.2,744.3,0.2866,720.7,4.4031,4.6552,10.7587,-0.0161
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788035375.692016,0.86,0.82,0.845,0.01,342.52,5543.31,16.1397,463.3,-0.0,-0.0,1.3298,-0.8456
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788035463.491932,0.87,0.86,0.85,0.015,4645.87,799.0,0.1722,48.0,2.2236,4.5773,3.9448,-0.8856
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788035536.191863,0.89,0.85,0.85,0.035,1086.0,237.0,0.219,290.0,1.6196,2.1342,5.3261,0.1004
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788035634.541769,0.86,0.85,0.86,0.01,49219.49,2336.0,0.0475,6997.0,1.1799,1.5275,1.5216,0.4994
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788035772.641637,0.9,0.84,0.885,0.0,933.83,974.7,1.0437,335.0,2.427,2.1871,0.4761,-0.4881
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788035866.841547,0.88,0.87,0.865,0.01,5111.83,1047.83,0.2051,673.0,3.0261,1.7598,5.0681,-0.2177
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788035943.491474,0.9,0.81,0.845,0.015,769.0,4988.0,6.4792,263.0,-0.2086,0.891,4.4121,-0.8997
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788036188.791240,0.85,0.77,0.835,0.0,42.0,100.0,2.3488,40.67,0.9287,1.536,2.203,-0.4188
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788036249.541182,0.91,0.81,0.865,0.035,396.0,546.0,1.3778,240.0,0.846,1.4759,1.6352,-0.3888
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788036329.191106,0.95,0.86,0.905,0.035,9494.0,880.0,0.0928,62.0,3.1873,2.5269,1.5117,-0.8674
mlb-cws-min-2026-08-29,moneyline,YES,jump,1788036406.141033,0.97,0.95,0.955,0.02,801.31,571.25,0.7133,74.0,0.8187,5.1972,1.2347,-0.7694
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788027266.899749,0.51,0.5,0.505,0.0,19862.69,19840.69,0.9989,20756.51,0.2717,0.5661,0.0047,0.0226
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788027397.649624,0.56,0.55,0.555,0.0,29429.52,29429.52,1.0,36020.11,-0.0,-0.0,-0.0,0.1007
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788027535.449493,0.62,0.61,0.615,0.0,75933.88,75933.88,1.0,58758.2,-0.0,-0.0,-0.0,-0.1275
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788027595.499435,0.61,0.54,0.575,0.0,553.43,8816.43,15.9036,3200.44,-0.1025,-0.0,0.8253,-0.4673
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788028232.848828,0.51,0.49,0.5,0.0,8404.66,8385.66,0.9977,6521.97,0.0194,0.0025,0.0307,-0.125
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788028413.698655,0.51,0.5,0.505,0.0,41864.58,30993.6,0.7403,40945.85,-0.0,-0.0,0.0127,0.1383
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788028653.898426,0.49,0.48,0.485,0.0,81281.79,81320.78,1.0005,78559.06,-0.0,0.0353,0.0033,-0.0173
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788028934.748158,0.46,0.45,0.455,0.0,52682.61,60090.01,1.1406,109650.05,-0.0,-0.0,-0.0,0.292
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788029114.897986,0.46,0.45,0.455,0.0,65709.0,67555.07,1.0281,73021.86,0.0919,0.1043,0.0092,0.0389
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788029174.947929,0.42,0.41,0.415,0.0,30916.95,30916.95,1.0,31185.08,-0.0,-0.0,-0.0,0.0043
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788029365.447747,0.46,0.45,0.455,0.0,14996.22,16292.92,1.0865,23390.04,-0.0,-0.0,0.0006,0.1788
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788029503.847615,0.38,0.37,0.375,0.0,47442.74,43920.32,0.9258,72556.43,0.0409,-0.0196,0.0974,0.2459
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788029628.847496,0.4,0.39,0.395,0.0,91083.06,91083.06,1.0,69220.26,-0.0,-0.0,-0.0,-0.1364
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788029688.897439,0.4,0.39,0.395,0.0,93278.81,93278.81,1.0,68746.41,-0.0,-0.0,-0.0,-0.1514
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788029909.947228,0.37,0.36,0.365,0.0,99069.13,99299.09,1.0023,106716.78,-0.0,-0.0,-0.0,0.036
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788030230.446923,0.34,0.33,0.335,0.0,134764.1,134764.1,1.0,161669.71,-0.0,-0.0,-0.0,0.0908
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788030362.596797,0.36,0.35,0.355,0.0,59947.02,44250.53,0.7382,54753.05,0.3036,0.4545,0.2538,0.1061
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788030422.646739,0.36,0.35,0.355,0.0,76973.54,76973.54,1.0,79105.48,-0.0,-0.0,0.0002,0.0137
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788030913.746271,0.38,0.37,0.375,0.0,22235.07,29759.65,1.3384,40610.36,0.0007,-0.0037,-0.0005,0.1542
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788031837.295390,0.44,0.43,0.435,0.0,39002.05,39002.05,1.0,41932.85,-0.0,-0.0,-0.0,0.0362
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788031897.345333,0.44,0.43,0.435,0.0,43272.75,43272.75,1.0,40544.65,-0.0,-0.0,-0.0,-0.0325
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788032239.895006,0.45,0.44,0.445,0.0,19168.92,19168.92,1.0,28814.48,-0.0,-0.0,0.0102,0.201
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788032409.444844,0.51,0.5,0.505,0.0,58275.12,58275.12,1.0,61173.06,-0.0,-0.0,-0.0,0.0243
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788032529.544730,0.51,0.5,0.505,0.0,16141.65,16141.65,1.0,19007.81,-0.0,-0.0,-0.0,0.0815
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788032909.594368,0.62,0.61,0.615,0.0,80886.1,80886.1,1.0,38575.31,-0.0,-0.0,-0.0,-0.3542
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788033519.943785,0.69,0.68,0.685,0.0,7901.48,7901.48,1.0,7842.0,-0.0,-0.0,-0.0,-0.0038
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788033640.043671,0.7,0.69,0.7,0.0,5270.67,1182.67,0.2245,871.44,0.0312,0.0395,1.3342,-0.1514
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788033820.193499,0.67,0.66,0.665,0.0,33946.93,6546.0,0.1929,7249.7,2.8876,3.5504,1.6964,0.051
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788033880.243442,0.65,0.64,0.645,0.0,61148.92,61148.92,1.0,68488.99,-0.0,-0.0,-0.0,0.0566
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788034091.843240,0.77,0.76,0.765,0.0,40149.98,65557.85,1.6328,59425.5,-0.0005,0.031,0.0146,-0.0491
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788034151.893183,0.77,0.76,0.765,0.0,82412.88,82412.88,1.0,82534.93,0.0005,0.0006,-0.0,0.0007
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788034271.993068,0.78,0.76,0.775,0.0,7654.5,7539.3,0.985,5491.72,0.9731,0.2383,0.5514,-0.1571
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788034332.493011,0.76,0.75,0.755,0.0,17044.74,7242.71,0.425,7277.25,0.8558,0.8108,0.7873,0.0024
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788034392.542953,0.75,0.74,0.745,0.0,6705.45,6716.45,1.0016,14890.62,0.9511,0.1932,0.3149,0.3783
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788034452.592896,0.75,0.74,0.745,0.0,6790.05,2075.35,0.3057,5910.0,1.2673,1.2855,0.8508,0.4802
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788034512.642839,0.78,0.77,0.775,0.0,13731.22,20891.42,1.5214,11387.31,1.3356,3.2021,1.8198,-0.2944
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788034813.692552,0.8,0.79,0.795,0.0,39245.32,39245.32,1.0,44417.18,0.0202,0.0205,0.0001,0.0618
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788035694.591712,0.89,0.88,0.885,0.0,20211.15,28259.74,1.3982,22353.91,-0.0487,-0.0,-0.0052,-0.1167
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788036004.141416,0.86,0.85,0.855,0.0,29415.64,39670.96,1.3486,40612.67,-0.0,-0.0,-0.0,0.0117
mlb-cws-min-2026-08-29,moneyline,YES,nojump,1788036124.241302,0.83,0.82,0.825,0.0,150248.36,150248.36,1.0,104714.06,-0.0,-0.0,-0.0,-0.1786
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788028001.049621,0.29,0.26,0.23,0.005,8633.8,625.0,0.0725,0.0,2.0186,2.3485,9.2153,-0.9984
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788028799.548859,0.14,0.13,0.145,0.04,12831.0,832.0,0.0649,5027.16,2.1189,3.3126,0.8061,0.7159
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788028902.498761,0.24,0.23,0.26,0.005,809.22,27.0,0.0346,2213.0,1.1413,0.9556,0.9391,0.9755
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788029192.598485,0.21,0.16,0.185,0.005,1460.0,1104.0,0.7563,828.16,1.0786,0.875,2.0955,-0.1427
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788029319.998363,0.15,0.14,0.16,0.01,8191.0,595.0,0.0728,2677.16,1.1863,1.4297,1.1524,0.6361
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788030005.647709,0.09,0.08,0.095,0.0,4687.0,728.0,0.1555,4607.54,1.7012,4.3276,0.7373,0.727
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788030346.147384,0.16,0.15,0.17,-0.025,1463.0,242.0,0.166,2966.8,3.0347,3.9351,0.6637,0.8489
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788030853.896900,0.14,0.08,0.125,0.01,10607.0,8882.3,0.8374,7235.15,0.5644,1.7311,0.0473,-0.1022
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788030952.046807,0.14,0.12,0.125,0.01,12616.68,1676.4,0.1329,140.0,2.5738,8.5167,7.5876,-0.8454
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788031048.196715,0.13,0.09,0.115,0.02,5443.5,1328.0,0.2441,789.86,0.7299,1.3622,1.9039,-0.254
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788031111.146655,0.15,0.13,0.145,0.03,6943.95,36377.0,5.2381,110.0,1.5685,3.2297,3.943,-0.9939
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788031255.096518,0.17,0.16,0.17,0.01,79777.9,8816.3,0.1105,10811.9,1.7064,2.9915,1.2414,0.1017
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788031321.696454,0.19,0.17,0.185,0.015,970.0,18491.71,19.045,809.0,2.4884,2.5358,2.945,-0.9161
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788031384.946394,0.21,0.19,0.225,-0.02,5182.6,0.0,0.0002,1231.0,4.3944,5.9613,2.2097,0.9992
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788031468.246314,0.17,0.16,0.2,0.005,5381.3,0.0,0.0002,406.0,5.9698,5.7586,2.0881,0.9975
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788031530.146255,0.25,0.18,0.23,-0.015,4627.0,134.0,0.0292,689.0,2.7392,3.9193,3.0443,0.6735
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788031596.396192,0.21,0.2,0.225,0.005,6502.78,20.0,0.0032,12017.0,5.7356,1.8648,1.0489,0.9966
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788031677.096115,0.18,0.16,0.135,0.02,103.92,348.92,3.3351,167.0,3.8415,4.9526,2.628,-0.3519
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788032065.845744,0.12,0.11,0.1,0.015,18832.77,3415.0,0.1814,433.0,1.5436,2.7181,3.7889,-0.7747
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788032193.645622,0.09,0.08,0.085,0.0,15930.25,293.0,0.0185,1178.43,2.8122,3.5864,3.2992,0.6013
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788032744.145097,0.11,0.1,0.125,0.005,6610.46,3971.0,0.6008,17428.25,0.8912,-0.0,0.0538,0.6288
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788033041.744814,0.14,0.12,0.135,-0.005,4678.92,81.92,0.0177,55.0,2.3021,6.0166,2.6856,-0.1952
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788033377.644493,0.11,0.1,0.09,0.015,8236.74,3477.0,0.4222,248.81,1.0785,2.402,3.8027,-0.8662
mlb-cin-chc-2026-08-29,moneyline,YES,jump,1788033473.094402,0.09,0.07,0.085,0.0,1463.0,55.0,0.0383,1216.92,1.3736,2.3599,0.4326,0.9128
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788027603.500000,0.34,0.33,0.335,0.0,102568.49,148717.09,1.4499,255010.64,-0.0087,-0.0113,-0.0111,0.2633
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788027783.649828,0.3,0.29,0.295,0.0,36591.19,16658.3,0.4553,34734.53,0.6602,0.7897,0.4017,0.3517
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788028182.199448,0.15,0.08,0.105,0.0,1005.6,664.0,0.6606,2665.75,1.5703,2.4599,0.3067,0.601
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788028302.299334,0.11,0.1,0.105,0.0,10080.54,36194.38,3.5903,36495.95,-0.003,-0.0,-0.0151,0.0041
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788028363.049276,0.11,0.1,0.095,0.0,6050.1,5818.8,0.9618,2449.1,0.1098,0.719,1.0547,-0.4075
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788028483.149161,0.12,0.11,0.115,0.0,83436.79,74001.91,0.8869,76269.88,0.12,0.0028,0.1216,0.0151
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788028723.348932,0.13,0.12,0.125,0.0,62529.2,63396.26,1.0139,60758.53,-0.0,-0.0,0.0088,-0.0212
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788029082.648589,0.22,0.21,0.215,0.0,94816.88,94816.88,1.0,127903.69,-0.0,-0.0,0.0,0.1486
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788029501.148190,0.07,0.06,0.065,0.0,97219.25,97219.25,1.0,131771.66,-0.0,-0.0,-0.0,0.1509
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788029741.347961,0.08,0.07,0.075,0.0,96381.42,96381.42,1.0,118642.4,-0.0,-0.0,-0.0,0.1035
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788030065.697652,0.17,0.16,0.165,0.0,13301.72,26461.72,1.9893,27955.79,-0.0008,-0.0052,-0.0054,0.0275
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788030466.247270,0.15,0.14,0.145,0.0,83034.77,81934.77,0.9868,61063.26,0.0191,0.0161,0.1827,-0.146
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788030646.397098,0.16,0.15,0.155,0.0,6115.2,24937.46,4.0774,24014.74,0.5238,1.5511,0.9976,-0.0188
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788030706.447041,0.16,0.15,0.155,0.0,68331.84,68417.84,1.0013,67800.71,0.0066,0.0125,0.0068,-0.0045
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788031171.196598,0.17,0.16,0.165,0.0,127983.43,127983.43,1.0,91667.95,-0.0,-0.0,-0.0,-0.1653
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788031737.146058,0.14,0.13,0.135,0.0,91518.56,91518.56,1.0,86053.82,-0.0,-0.0,-0.0,-0.0308
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788032253.695565,0.07,0.06,0.065,0.0,19825.83,35825.9,1.807,61403.6,-0.0602,-0.0027,-0.0246,0.2631
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788032493.895336,0.07,0.05,0.065,0.0,2451.11,3116.12,1.2712,5542.92,0.1579,2.2064,-0.0,0.2802
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788032553.945279,0.08,0.07,0.075,0.0,38130.14,36290.14,0.9517,72715.59,0.0495,0.0133,0.0164,0.3342
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788032804.195040,0.11,0.1,0.105,0.0,40085.83,40085.83,1.0,44865.77,0.0019,0.0022,-0.0,0.0563
mlb-cin-chc-2026-08-29,moneyline,YES,nojump,1788033533.144345,0.04,0.03,0.035,0.0,15563.86,15633.86,1.0045,70383.13,-0.0,0.0428,0.0007,0.6365
